"Label (Grouping)","Population 16 years and over","Population 16 years and over!!AGE","Population 16 years and over!!AGE!!16 to 19 years","Population 16 years and over!!AGE!!20 to 24 years","Population 16 years and over!!AGE!!25 to 29 years","Population 16 years and over!!AGE!!30 to 34 years","Population 16 years and over!!AGE!!35 to 44 years","Population 16 years and over!!AGE!!45 to 54 years","Population 16 years and over!!AGE!!55 to 59 years","Population 16 years and over!!AGE!!60 to 64 years","Population 16 years and over!!AGE!!65 to 74 years","Population 16 years and over!!AGE!!75 years and over","Population 16 years and over!!RACE AND HISPANIC OR LATINO ORIGIN","Population 16 years and over!!RACE AND HISPANIC OR LATINO ORIGIN!!White alone","Population 16 years and over!!RACE AND HISPANIC OR LATINO ORIGIN!!Black or African American alone","Population 16 years and over!!RACE AND HISPANIC OR LATINO ORIGIN!!American Indian and Alaska Native alone","Population 16 years and over!!RACE AND HISPANIC OR LATINO ORIGIN!!Asian alone","Population 16 years and over!!RACE AND HISPANIC OR LATINO ORIGIN!!Native Hawaiian and Other Pacific Islander alone","Population 16 years and over!!RACE AND HISPANIC OR LATINO ORIGIN!!Some other race alone","Population 16 years and over!!RACE AND HISPANIC OR LATINO ORIGIN!!Two or more races","Population 16 years and over!!RACE AND HISPANIC OR LATINO ORIGIN!!Hispanic or Latino origin (of any race)","Population 16 years and over!!RACE AND HISPANIC OR LATINO ORIGIN!!White alone, not Hispanic or Latino","Population 20 to 64 years","Population 20 to 64 years!!SEX","Population 20 to 64 years!!SEX!!Male","Population 20 to 64 years!!SEX!!Female","Population 20 to 64 years!!SEX!!Female!!With own children under 18 years","Population 20 to 64 years!!SEX!!Female!!With own children under 18 years!!With own children under 6 years only","Population 20 to 64 years!!SEX!!Female!!With own children under 18 years!!With own children under 6 years and 6 to 17  years","Population 20 to 64 years!!SEX!!Female!!With own children under 18 years!!With own children 6 to 17 years only","Population 20 to 64 years!!POVERTY STATUS IN THE PAST 12 MONTHS","Population 20 to 64 years!!POVERTY STATUS IN THE PAST 12 MONTHS!!Below poverty level","Population 20 to 64 years!!POVERTY STATUS IN THE PAST 12 MONTHS!!At or above the poverty level","Population 20 to 64 years!!DISABILITY STATUS","Population 20 to 64 years!!DISABILITY STATUS!!With any disability","EDUCATIONAL ATTAINMENT","EDUCATIONAL ATTAINMENT!!Population 25 to 64 years","EDUCATIONAL ATTAINMENT!!Population 25 to 64 years!!Less than high school graduate","EDUCATIONAL ATTAINMENT!!Population 25 to 64 years!!High school graduate (includes equivalency)","EDUCATIONAL ATTAINMENT!!Population 25 to 64 years!!Some college or associate's degree","EDUCATIONAL ATTAINMENT!!Population 25 to 64 years!!Bachelor's degree or higher"
"        Estimate","6,799,060","","445,847","576,327","592,560","581,531","1,100,460","1,139,236","571,821","519,332","756,712","515,234","","4,695,633","1,291,833","19,769","442,047","4,971","161,702","183,105","560,654","4,345,537","5,081,267","","2,522,580","2,558,687","895,864","210,772","172,941","512,151","","486,205","4,461,550","","472,298","","4,504,940","392,543","1,029,408","1,249,796","1,833,193"
"        Margin of Error","±1,966","","±3,011","±1,901","±1,440","±1,406","±1,649","±1,743","±3,740","±3,834","±1,039","±859","","±4,973","±3,268","±1,050","±2,188","±443","±4,984","±4,006","±1,046","±1,457","±2,256","","±1,886","±1,702","±6,007","±3,554","±2,637","±5,120","","±7,530","±7,787","","±5,601","","±1,831","±5,866","±9,853","±8,092","±13,185"
"    Labor Force Participation Rate","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","65.9%","","39.7%","76.0%","84.8%","84.6%","84.4%","82.8%","74.9%","60.6%","28.5%","7.3%","","64.8%","66.1%","65.6%","69.5%","72.2%","77.8%","71.0%","76.3%","63.9%","79.7%","","84.1%","75.2%","75.5%","73.5%","67.2%","79.2%","","48.3%","84.4%","","45.5%","","80.1%","61.4%","73.5%","80.2%","87.8%"
"        Margin of Error","±0.1","","±0.5","±0.5","±0.4","±0.4","±0.2","±0.2","±0.4","±0.5","±0.3","±0.2","","±0.1","±0.3","±2.6","±0.4","±4.6","±0.9","±0.8","±0.4","±0.1","±0.2","","±0.2","±0.2","±0.4","±0.9","±0.8","±0.4","","±0.6","±0.1","","±0.5","","±0.2","±0.7","±0.3","±0.3","±0.2"
"    Employment/Population Ratio","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","61.1%","","31.7%","63.6%","76.1%","77.9%","79.2%","79.3%","72.7%","59.0%","27.8%","7.1%","","60.5%","59.9%","58.3%","66.3%","56.1%","72.0%","63.5%","69.9%","59.8%","74.1%","","77.1%","71.2%","71.4%","68.5%","62.2%","75.7%","","38.5%","79.9%","","40.5%","","75.5%","56.9%","68.8%","74.6%","83.8%"
"        Margin of Error","±0.1","","±0.5","±0.5","±0.4","±0.4","±0.3","±0.2","±0.4","±0.5","±0.3","±0.2","","±0.1","±0.4","±2.4","±0.5","±5.0","±0.9","±0.9","±0.5","±0.1","±0.1","","±0.2","±0.2","±0.4","±0.8","±0.8","±0.4","","±0.5","±0.1","","±0.5","","±0.1","±0.7","±0.3","±0.3","±0.2"
"    Unemployment rate","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","4.6%","","16.6%","9.1%","5.7%","4.4%","3.5%","3.2%","2.9%","2.5%","2.5%","2.0%","","3.9%","7.3%","6.2%","3.3%","6.9%","5.1%","6.7%","4.7%","3.8%","4.2%","","4.1%","4.3%","4.6%","5.1%","6.4%","3.9%","","20.0%","3.2%","","9.7%","","3.7%","7.2%","5.1%","4.0%","2.3%"
"        Margin of Error","±0.1","","±0.7","±0.4","±0.3","±0.2","±0.1","±0.1","±0.2","±0.2","±0.2","±0.5","","±0.1","±0.2","±1.4","±0.2","±3.4","±0.5","±0.7","±0.3","±0.1","±0.1","","±0.1","±0.1","±0.2","±0.4","±0.5","±0.2","","±0.6","±0.1","","±0.5","","±0.1","±0.4","±0.2","±0.1","±0.1"
"Washington","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Total","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","5,941,281","","356,653","483,004","567,266","549,551","977,689","938,794","486,024","464,627","679,924","437,749","","4,589,388","219,314","72,092","531,994","38,050","232,265","258,178","623,358","4,251,341","4,466,955","","2,262,311","2,204,644","772,905","191,538","163,593","417,774","","454,892","3,950,298","","464,554","","3,983,951","339,320","848,415","1,329,908","1,466,308"
"        Margin of Error","±1,615","","±1,767","±1,009","±705","±674","±829","±752","±4,079","±3,981","±634","±554","","±4,837","±2,388","±1,881","±2,655","±829","±4,890","±4,360","±756","±1,453","±1,070","","±784","±874","±4,320","±3,208","±2,799","±3,647","","±6,698","±6,812","","±5,010","","±879","±4,535","±8,216","±7,148","±9,341"
"    Labor Force Participation Rate","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","64.5%","","39.1%","78.5%","83.7%","82.4%","82.8%","81.6%","73.0%","57.4%","24.4%","5.6%","","63.4%","69.6%","57.1%","67.3%","68.7%","74.1%","68.4%","72.0%","62.8%","78.5%","","84.1%","72.6%","70.8%","65.9%","61.0%","76.9%","","47.1%","82.8%","","45.4%","","78.5%","65.4%","72.9%","77.4%","85.7%"
"        Margin of Error","±0.1","","±0.6","±0.5","±0.3","±0.4","±0.3","±0.3","±0.3","±0.5","±0.3","±0.2","","±0.1","±0.8","±1.2","±0.4","±1.7","±0.7","±0.7","±0.4","±0.1","±0.2","","±0.2","±0.2","±0.4","±0.8","±0.9","±0.4","","±0.6","±0.1","","±0.6","","±0.2","±0.7","±0.4","±0.3","±0.2"
"    Employment/Population Ratio","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","60.5%","","31.6%","68.0%","76.8%","77.3%","78.8%","78.4%","70.6%","55.7%","23.7%","5.4%","","59.6%","61.8%","50.7%","64.1%","62.7%","68.9%","62.4%","66.3%","59.2%","73.8%","","78.4%","69.1%","67.4%","62.0%","57.5%","73.8%","","36.6%","79.1%","","40.1%","","74.5%","60.5%","68.3%","72.9%","82.8%"
"        Margin of Error","±0.1","","±0.6","±0.5","±0.4","±0.4","±0.3","±0.3","±0.4","±0.5","±0.3","±0.2","","±0.2","±0.8","±1.3","±0.4","±1.7","±0.8","±0.7","±0.5","±0.2","±0.2","","±0.2","±0.2","±0.4","±0.8","±0.9","±0.5","","±0.5","±0.2","","±0.5","","±0.2","±0.8","±0.4","±0.3","±0.2"
"    Unemployment rate","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","5.0%","","18.1%","8.8%","5.5%","4.6%","3.8%","3.8%","3.3%","3.1%","2.8%","3.7%","","4.6%","7.8%","10.5%","3.9%","6.9%","6.0%","7.2%","6.2%","4.5%","4.5%","","4.6%","4.5%","4.5%","5.2%","5.4%","3.9%","","22.0%","3.4%","","11.0%","","4.0%","7.5%","5.6%","4.2%","2.5%"
"        Margin of Error","±0.1","","±0.8","±0.4","±0.3","±0.2","±0.2","±0.2","±0.2","±0.2","±0.3","±0.8","","±0.1","±0.7","±1.1","±0.3","±1.2","±0.5","±0.4","±0.3","±0.1","±0.1","","±0.1","±0.1","±0.3","±0.6","±0.6","±0.3","","±0.7","±0.1","","±0.6","","±0.1","±0.5","±0.2","±0.2","±0.1"
"West Virginia","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Total","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","1,491,316","","88,179","115,710","111,245","102,871","220,301","238,533","128,759","133,604","208,258","143,856","","1,396,967","54,975","3,318","12,380","387","5,756","17,533","20,294","1,382,818","1,051,023","","526,375","524,648","170,752","38,848","30,371","101,533","","183,189","845,202","","177,786","","935,313","98,665","369,651","260,809","206,188"
"        Margin of Error","±918","","±977","±849","±558","±521","±772","±686","±2,231","±2,242","±459","±416","","±1,365","±941","±508","±599","±165","±775","±975","±536","±1,071","±910","","±735","±764","±2,511","±1,530","±1,166","±2,294","","±3,931","±4,111","","±3,282","","±740","±2,491","±3,520","±3,379","±3,780"
"    Labor Force Participation Rate","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","53.3%","","34.3%","69.8%","76.0%","74.9%","75.9%","71.0%","60.3%","44.3%","19.2%","5.5%","","53.2%","53.5%","43.6%","64.0%","52.2%","56.4%","51.1%","59.2%","53.1%","68.1%","","72.4%","63.8%","69.6%","66.6%","62.4%","72.9%","","38.7%","76.0%","","32.1%","","67.9%","39.2%","62.8%","73.1%","84.2%"
"        Margin of Error","±0.3","","±1.1","±1.2","±1.2","±1.0","±0.7","±0.7","±1.1","±1.0","±0.5","±0.4","","±0.3","±1.2","±8.0","±3.2","±21.1","±5.6","±3.1","±2.5","±0.3","±0.4","","±0.5","±0.5","±0.9","±1.7","±2.0","±0.9","","±1.0","±0.3","","±0.9","","±0.4","±1.2","±0.6","±0.7","±0.5"
"    Employment/Population Ratio","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","49.7%","","27.0%","60.8%","69.2%","69.1%","71.4%","67.9%","58.5%","43.0%","18.7%","5.4%","","49.7%","47.8%","39.6%","61.7%","28.4%","52.9%","45.4%","56.0%","49.7%","63.8%","","67.2%","60.4%","65.4%","61.6%","56.9%","69.5%","","28.8%","72.8%","","28.0%","","64.2%","34.2%","58.6%","69.1%","82.1%"
"        Margin of Error","±0.3","","±0.9","±1.2","±1.3","±1.1","±0.8","±0.7","±1.1","±1.0","±0.5","±0.4","","±0.3","±1.4","±8.1","±3.1","±14.3","±6.0","±3.1","±2.5","±0.3","±0.4","","±0.5","±0.6","±0.9","±1.8","±1.9","±1.0","","±1.0","±0.3","","±0.9","","±0.4","±1.3","±0.5","±0.7","±0.6"
"    Unemployment rate","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","6.5%","","21.1%","12.9%","8.7%","7.3%","5.7%","4.3%","2.9%","3.1%","2.7%","2.7%","","6.4%","10.5%","9.3%","3.6%","45.5%","5.5%","10.6%","4.6%","6.4%","6.2%","","6.9%","5.4%","6.0%","7.5%","8.7%","4.8%","","25.7%","4.0%","","12.6%","","5.3%","12.8%","6.6%","5.1%","2.2%"
"        Margin of Error","±0.2","","±1.6","±1.0","±0.7","±0.7","±0.4","±0.4","±0.4","±0.6","±0.5","±1.2","","±0.2","±1.4","±6.7","±1.4","±33.9","±3.1","±3.0","±1.2","±0.2","±0.2","","±0.3","±0.3","±0.5","±1.0","±1.6","±0.6","","±1.3","±0.2","","±1.1","","±0.2","±1.1","±0.4","±0.4","±0.3"
"Wisconsin","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Total","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","4,659,582","","305,109","398,768","365,699","365,785","699,809","757,597","424,986","388,258","550,150","403,421","","4,072,154","270,598","39,321","123,164","1,876","81,698","70,771","258,001","3,912,146","3,400,902","","1,712,673","1,688,229","587,493","134,021","117,669","335,803","","361,328","2,981,091","","321,956","","3,002,134","206,274","832,353","1,003,280","960,227"
"        Margin of Error","±1,346","","±1,580","±844","±621","±605","±911","±797","±2,593","±2,585","±489","±393","","±2,744","±1,403","±838","±1,109","±385","±2,448","±1,993","±456","±1,013","±864","","±714","±668","±4,361","±2,409","±1,930","±3,261","","±4,305","±4,708","","±2,998","","±798","±3,474","±5,681","±5,129","±7,547"
"    Labor Force Participation Rate","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","66.5%","","52.4%","81.3%","87.2%","86.8%","86.9%","85.5%","77.8%","59.9%","24.1%","6.3%","","66.6%","60.3%","62.2%","70.1%","67.9%","72.9%","69.5%","72.1%","66.4%","81.7%","","84.5%","78.9%","81.3%","79.6%","73.7%","84.7%","","53.5%","86.4%","","46.5%","","81.8%","61.8%","76.9%","83.3%","88.7%"
"        Margin of Error","±0.1","","±0.5","±0.5","±0.4","±0.3","±0.2","±0.2","±0.4","±0.4","±0.3","±0.2","","±0.1","±0.6","±1.4","±0.8","±6.1","±1.0","±1.1","±0.5","±0.1","±0.1","","±0.2","±0.2","±0.3","±0.7","±0.7","±0.4","","±0.6","±0.1","","±0.5","","±0.1","±0.7","±0.3","±0.2","±0.2"
"    Employment/Population Ratio","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","64.0%","","47.0%","76.2%","83.3%","83.6%","84.3%","83.2%","75.9%","58.6%","23.6%","6.1%","","64.5%","54.2%","56.4%","67.5%","64.8%","69.0%","63.7%","68.2%","64.4%","78.9%","","81.3%","76.5%","78.8%","76.7%","71.0%","82.3%","","44.9%","84.2%","","42.3%","","79.3%","57.4%","73.8%","80.8%","87.2%"
"        Margin of Error","±0.1","","±0.5","±0.5","±0.5","±0.4","±0.3","±0.3","±0.4","±0.4","±0.3","±0.2","","±0.1","±0.6","±1.5","±0.8","±6.3","±1.0","±1.2","±0.6","±0.1","±0.1","","±0.2","±0.2","±0.3","±0.8","±0.8","±0.4","","±0.7","±0.1","","±0.6","","±0.1","±0.7","±0.3","±0.2","±0.2"
"    Unemployment rate","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","3.6%","","10.0%","6.1%","4.3%","3.6%","2.8%","2.6%","2.4%","2.2%","2.2%","2.5%","","3.0%","10.0%","9.2%","3.6%","4.3%","5.3%","8.3%","5.3%","3.0%","3.3%","","3.6%","3.0%","3.1%","3.5%","3.6%","2.8%","","15.9%","2.4%","","9.0%","","2.9%","7.0%","4.1%","2.9%","1.5%"
"        Margin of Error","±0.1","","±0.4","±0.3","±0.3","±0.2","±0.2","±0.1","±0.1","±0.1","±0.2","±0.5","","±0.1","±0.5","±1.2","±0.5","±2.7","±0.7","±0.7","±0.3","±0.1","±0.1","","±0.1","±0.1","±0.2","±0.4","±0.4","±0.2","","±0.6","±0.1","","±0.5","","±0.1","±0.5","±0.2","±0.1","±0.1"
"Wyoming","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Total","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","459,282","","29,454","39,312","39,450","40,424","71,806","67,571","40,283","39,520","55,440","36,022","","424,337","4,335","10,013","4,276","500","6,498","9,323","39,628","394,763","338,366","","174,373","163,993","59,085","13,389","13,088","32,608","","35,756","296,647","","36,706","","299,054","19,168","84,659","113,166","82,061"
"        Margin of Error","±693","","±829","±617","±595","±700","±624","±627","±894","±909","±283","±238","","±1,014","±482","±518","±357","±280","±781","±767","±266","±475","±750","","±696","±687","±1,084","±894","±817","±892","","±1,540","±1,797","","±1,248","","±790","±1,105","±2,244","±1,955","±1,930"
"    Labor Force Participation Rate","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","66.4%","","45.5%","80.3%","83.9%","86.1%","86.2%","84.2%","77.1%","58.9%","29.0%","8.1%","","66.3%","73.1%","60.5%","67.3%","81.2%","70.6%","70.7%","69.9%","66.0%","80.6%","","85.8%","75.0%","75.7%","69.0%","67.2%","81.9%","","55.6%","84.8%","","56.1%","","80.6%","67.2%","77.5%","81.0%","86.4%"
"        Margin of Error","±0.4","","±1.9","±1.9","±1.4","±1.1","±0.8","±1.0","±1.2","±1.7","±1.3","±1.0","","±0.4","±7.3","±2.8","±4.8","±16.6","±5.3","±3.3","±1.8","±0.5","±0.5","","±0.7","±0.7","±1.3","±2.8","±2.8","±1.6","","±2.2","±0.5","","±1.9","","±0.5","±2.3","±1.0","±0.8","±0.9"
"    Employment/Population Ratio","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","62.8%","","38.7%","72.4%","77.9%","81.5%","82.7%","80.8%","75.2%","56.8%","27.9%","7.8%","","63.0%","61.0%","52.9%","62.8%","71.4%","65.0%","64.1%","64.9%","62.8%","76.5%","","80.7%","72.0%","72.6%","65.4%","64.7%","78.8%","","46.7%","81.4%","","50.5%","","77.0%","59.3%","73.7%","77.6%","83.8%"
"        Margin of Error","±0.4","","±2.0","±2.1","±1.5","±1.3","±1.0","±1.1","±1.2","±1.7","±1.3","±1.0","","±0.5","±7.1","±3.0","±5.3","±23.5","±5.5","±3.8","±1.8","±0.5","±0.5","","±0.7","±0.8","±1.5","±3.0","±2.9","±1.9","","±2.1","±0.5","","±2.0","","±0.5","±2.3","±1.0","±0.8","±0.9"
"    Unemployment rate","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","4.5%","","13.8%","7.2%","4.8%","4.1%","3.4%","3.7%","2.5%","3.6%","3.7%","4.1%","","4.2%","8.9%","12.5%","2.9%","12.1%","7.4%","6.9%","5.9%","4.1%","4.1%","","4.4%","3.6%","3.7%","4.8%","3.6%","3.3%","","16.1%","3.1%","","9.5%","","3.7%","11.7%","4.7%","3.2%","1.9%"
"        Margin of Error","±0.2","","±2.0","±1.2","±0.9","±0.9","±0.7","±0.6","±0.7","±1.0","±1.0","±2.4","","±0.3","±4.6","±2.5","±2.5","±15.2","±2.8","±2.4","±1.1","±0.3","±0.3","","±0.4","±0.4","±0.7","±1.7","±1.6","±0.9","","±2.2","±0.2","","±1.6","","±0.3","±2.6","±0.8","±0.4","±0.3"
"Puerto Rico","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Total","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","2,759,025","","180,502","232,564","221,245","191,951","412,531","436,270","216,952","213,274","362,515","291,221","","1,823,962","328,458","5,755","5,149","226","453,433","142,042","2,723,611","26,397","1,924,787","","916,525","1,008,262","315,999","63,034","47,058","205,907","","780,858","1,127,683","","333,760","","1,692,223","258,197","479,918","453,266","500,842"
"        Margin of Error","±1,505","","±1,647","±593","±449","±316","±399","±363","±2,429","±2,428","*****","*****","","±8,069","±5,990","±885","±775","±171","±5,923","±4,129","±2,260","±1,538","±502","","±359","±435","±3,715","±2,086","±1,544","±2,802","","±6,760","±6,780","","±4,871","","±446","±4,012","±5,281","±5,232","±5,317"
"    Labor Force Participation Rate","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","44.5%","","13.9%","52.1%","72.3%","74.7%","73.7%","62.5%","45.1%","27.4%","10.1%","2.7%","","43.4%","45.6%","51.4%","52.8%","51.8%","46.8%","48.0%","44.4%","50.6%","60.1%","","65.9%","54.9%","66.1%","65.2%","61.6%","67.5%","","43.6%","72.3%","","29.4%","","61.2%","34.0%","53.7%","66.4%","77.9%"
"        Margin of Error","±0.2","","±0.5","±0.9","±1.1","±0.9","±0.6","±0.6","±0.8","±0.6","±0.3","±0.2","","±0.3","±0.7","±5.7","±5.1","±20.2","±0.6","±1.1","±0.2","±2.2","±0.3","","±0.4","±0.4","±0.8","±1.6","±2.1","±0.9","","±0.4","±0.4","","±0.6","","±0.3","±0.8","±0.6","±0.6","±0.5"
"    Employment/Population Ratio","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","37.3%","","6.6%","34.7%","57.8%","62.0%","63.6%","55.6%","40.8%","25.1%","9.5%","2.6%","","36.9%","37.7%","40.2%","44.2%","23.0%","36.8%","42.0%","37.2%","44.1%","50.6%","","55.5%","46.2%","54.7%","51.8%","48.1%","57.1%","","27.7%","67.2%","","23.0%","","52.8%","24.4%","43.7%","57.0%","72.4%"
"        Margin of Error","±0.2","","±0.4","±0.8","±1.0","±1.0","±0.7","±0.7","±0.7","±0.6","±0.3","±0.2","","±0.3","±0.7","±5.3","±5.3","±23.4","±0.7","±1.0","±0.2","±2.0","±0.3","","±0.5","±0.5","±0.7","±1.6","±2.0","±0.9","","±0.4","±0.3","","±0.5","","±0.3","±0.7","±0.6","±0.6","±0.5"
